respondent_id,duration_seconds,batch,Q2_job_seeking,Q3_ai_experience,Q3_ai_exp_binary,Q8_manip_check,Q9_1_legitimacy,Q9_2_intention_apply,Q9_3_intention_withdraw,Q9_gap_apply_minus_legit,flag_straightline_rating,flag_always_same_side,flag_manip_fail,Age,Sex,Ethnicity simplified,Country of residence,Employment status,Student status
1219,484,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,47,Male,White,United States,Full-Time,No
1220,160,main_study,Yes,Yes,1,Varied,1,2,3,1,0,0,0,27,Female,White,United States,Other,Yes
1221,560,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,0,0,26,Female,White,United States,Part-Time,Yes
1222,307,main_study,Yes,Not sure,0,Varied,3,5,1,2,0,0,0,24,Male,White,United States,Unemployed (and job seeking),No
1223,333,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,32,Female,Other,United States,Unemployed (and job seeking),No
1224,557,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,39,Male,Black,United States,Part-Time,No
1225,267,main_study,Yes,Yes,1,Varied,3,3,3,0,1,1,0,31,Female,White,United States,Full-Time,No
1226,180,main_study,Yes,Not sure,0,Varied,3,2,2,-1,0,0,0,50,Male,White,United States,Full-Time,No
1227,187,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,39,Female,White,United States,Full-Time,No
1228,232,main_study,Yes,No,0,Varied,3,2,4,-1,0,0,0,68,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1229,531,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,31,Female,White,United States,DATA_EXPIRED,DATA_EXPIRED
1230,324,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,34,Male,White,United States,Unemployed (and job seeking),No
1231,292,main_study,Yes,Not sure,0,Varied,2,2,3,0,0,0,0,19,Male,Other,United States,Unemployed (and job seeking),Yes
1232,314,main_study,Yes,No,0,Stayed the same,2,2,3,0,0,0,1,43,Male,White,United States,Unemployed (and job seeking),No
1233,677,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,37,Male,Asian,United States,Full-Time,Yes
1234,459,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,41,Female,Mixed,United States,Part-Time,Yes
1235,227,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,27,Male,White,United States,Full-Time,No
1236,231,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,30,Female,White,United States,Full-Time,No
1237,144,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,25,Male,White,United States,Full-Time,No
1238,188,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,43,Female,Prefer not to say,United States,Part-Time,No
1239,176,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,20,Male,White,United States,Part-Time,Yes
1240,569,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,26,Female,White,United States,Unemployed (and job seeking),No
1241,153,main_study,Yes,Not sure,0,Varied,2,3,1,1,0,0,0,36,Female,White,United States,Full-Time,No
1242,187,main_study,Yes,No,0,Varied,5,5,1,0,0,0,0,29,Female,White,United States,Full-Time,Yes
1243,226,main_study,Yes,Yes,1,Varied,3,4,3,1,0,0,0,40,Male,Mixed,United States,Full-Time,No
1244,679,main_study,Yes,No,0,Varied,2,2,4,0,0,0,0,37,Female,White,United States,Full-Time,Yes
1245,349,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,48,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1246,768,main_study,Yes,Yes,1,Varied,2,4,1,2,0,0,0,43,Male,Mixed,United States,Part-Time,Yes
1247,355,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,23,Female,Mixed,United States,Unemployed (and job seeking),Yes
1248,201,main_study,Yes,Yes,1,Stayed the same,3,2,4,-1,0,0,1,19,Female,White,United States,Part-Time,No
1249,431,main_study,Yes,Yes,1,Varied,2,1,5,-1,0,0,0,33,Female,Black,United States,Full-Time,No
1250,328,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,31,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1251,285,main_study,Yes,Yes,1,Not sure,4,5,1,1,0,0,1,58,Female,White,United States,Other,No
1252,219,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,22,Male,White,United States,Unemployed (and job seeking),Yes
1253,291,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,31,Male,White,United States,Full-Time,No
1254,336,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,55,Female,White,United States,Full-Time,No
1255,573,main_study,Yes,Yes,1,Stayed the same,2,2,4,0,0,0,1,25,Female,Black,United States,Part-Time,No
1256,225,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,37,Female,Asian,United States,Full-Time,No
1257,308,main_study,Yes,No,0,Varied,2,4,2,2,0,0,0,27,Female,White,United States,Unemployed (and job seeking),Yes
1258,4377,main_study,Yes,Not sure,0,Varied,4,4,1,0,0,0,0,33,Male,White,United States,Full-Time,Yes
1259,153,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,20,Female,Black,United States,Unemployed (and job seeking),No
1260,185,main_study,Yes,No,0,Varied,4,4,2,0,1,0,0,39,Male,Black,United States,Unemployed (and job seeking),No
1261,369,main_study,Yes,Not sure,0,Not sure,4,3,2,-1,0,0,1,50,Female,Asian,United States,Unemployed (and job seeking),No
1262,174,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,41,Female,White,United States,Full-Time,Yes
1263,245,main_study,Yes,Not sure,0,Varied,1,1,4,0,1,0,0,33,Male,White,United States,Unemployed (and job seeking),No
1264,474,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,35,Female,Mixed,United States,Full-Time,No
1265,1004,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,53,Male,White,United States,Part-Time,No
1266,250,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,30,Female,Black,United States,Unemployed (and job seeking),No
1267,292,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,24,Female,White,United States,Unemployed (and job seeking),No
1268,431,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,52,Female,Mixed,United States,Other,No
1269,251,main_study,Yes,No,0,Varied,1,3,2,2,0,0,0,25,Female,White,United States,Part-Time,Yes
1270,266,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,35,Female,White,United States,DATA_EXPIRED,No
1271,330,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,46,Female,White,United States,Part-Time,No
1272,184,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,27,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1273,978,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,49,Female,Asian,United States,Part-Time,No
1274,427,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,48,Male,Black,United States,Due to start a new job within the next month,No
1275,250,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,33,Male,White,United States,Full-Time,No
1276,262,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,55,Female,White,United States,Full-Time,Yes
1277,170,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,56,Male,Mixed,United States,Full-Time,No
1278,267,main_study,Yes,Yes,1,Varied,1,1,5,0,0,0,0,46,Female,Black,United States,Other,No
1279,241,main_study,Yes,Yes,1,Varied,2,1,2,-1,0,0,0,29,Male,Black,United States,Unemployed (and job seeking),Yes
1280,680,main_study,Yes,Not sure,0,Varied,1,2,5,1,0,0,0,23,Female,Black,United States,Unemployed (and job seeking),No
1281,151,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,28,Female,White,United States,Full-Time,No
1282,530,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,39,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1283,639,main_study,Yes,No,0,Varied,4,4,1,0,0,0,0,67,Female,White,United States,Due to start a new job within the next month,No
1284,461,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,67,Female,White,United States,Full-Time,No
1285,274,main_study,Yes,No,0,Varied,4,4,1,0,0,0,0,49,Male,Prefer not to say,United States,Unemployed (and job seeking),No
1286,175,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,40,Female,White,United States,Full-Time,No
1287,208,main_study,Yes,No,0,Stayed the same,3,3,3,0,1,0,1,31,Male,Mixed,United States,Full-Time,No
1288,190,main_study,Yes,Yes,1,Varied,1,2,3,1,0,0,0,45,Male,Mixed,United States,Full-Time,Yes
1289,322,main_study,Yes,No,0,Varied,2,2,4,0,0,0,0,19,Male,White,United States,Unemployed (and job seeking),No
1290,218,main_study,Yes,Not sure,0,Varied,2,3,2,1,0,0,0,62,Male,White,United States,Unemployed (and job seeking),Yes
1291,735,main_study,Yes,Yes,1,Varied,2,2,3,0,0,0,0,20,Female,Black,United States,Unemployed (and job seeking),Yes
1292,158,main_study,Yes,Yes,1,Stayed the same,5,5,5,0,1,0,1,28,Male,Black,United States,Full-Time,No
1293,313,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,42,Female,White,United States,Full-Time,No
1294,528,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,30,Male,White,United States,Full-Time,DATA_EXPIRED
1295,173,main_study,Yes,No,0,Varied,3,2,3,-1,0,0,0,30,Female,White,United States,Full-Time,No
1296,182,main_study,Yes,Not sure,0,Varied,2,2,3,0,0,0,0,23,Male,Asian,United States,Part-Time,Yes
1297,377,main_study,Yes,No,0,Varied,2,2,2,0,0,0,0,58,Female,White,United States,Full-Time,No
1298,280,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,44,Female,White,United States,Unemployed (and job seeking),No
1299,261,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,20,Male,Black,United States,Part-Time,Yes
1300,313,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,37,Female,Black,United States,Unemployed (and job seeking),No
1301,470,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,44,Male,White,United States,Part-Time,No
1302,194,main_study,Yes,No,0,Varied,3,2,2,-1,0,0,0,21,Male,White,United States,Unemployed (and job seeking),No
1303,405,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,18,Female,White,United States,Part-Time,No
1304,376,main_study,Yes,No,0,Varied,5,4,3,-1,0,0,0,23,Female,White,United States,Full-Time,No
1305,907,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,19,Female,Black,United States,Due to start a new job within the next month,Yes
1306,417,main_study,Yes,Yes,1,Varied,4,2,2,-2,0,0,0,51,Female,Black,United States,Unemployed (and job seeking),No
1307,203,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,44,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1308,253,main_study,Yes,Yes,1,Stayed the same,1,1,2,0,0,0,1,19,Female,Black,United States,Unemployed (and job seeking),Yes
1309,222,main_study,Yes,Yes,1,Varied,3,1,3,-2,0,0,0,27,Male,Asian,United States,Full-Time,No
1310,425,main_study,Yes,Not sure,0,Varied,2,4,2,2,0,0,0,64,Female,White,United States,Part-Time,No
1311,235,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,21,Female,Asian,United States,Unemployed (and job seeking),Yes
1312,336,main_study,Yes,No,0,Stayed the same,1,1,5,0,0,0,1,21,Female,Other,United States,Unemployed (and job seeking),Yes
1313,351,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,47,Female,Black,United States,Unemployed (and job seeking),Yes
1314,238,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,56,Female,Mixed,United States,Part-Time,No
1315,243,main_study,Yes,Yes,1,Varied,2,2,5,0,0,0,0,25,Male,White,United States,Unemployed (and job seeking),No
1316,149,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,26,Male,White,United States,Unemployed (and job seeking),No
1317,229,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,32,Male,White,United States,Full-Time,Yes
1318,312,main_study,Yes,Yes,1,Varied,3,2,3,-1,0,0,0,24,Male,Asian,United States,Unemployed (and job seeking),No
1319,365,main_study,Yes,Not sure,0,Varied,2,2,2,0,0,0,0,73,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1320,215,main_study,Yes,Yes,1,Varied,5,5,1,0,0,0,0,36,Male,White,United States,Full-Time,No
1321,355,main_study,Yes,Yes,1,Varied,4,3,3,-1,0,0,0,47,Male,White,United States,Full-Time,No
1322,1058,main_study,Yes,No,0,Varied,3,3,2,0,0,0,0,47,Female,White,United States,Full-Time,Yes
1323,539,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,44,Female,Mixed,United States,Other,No
1324,289,main_study,Yes,Yes,1,Varied,1,3,3,2,0,0,0,22,Female,Mixed,United States,Full-Time,Yes
1325,259,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,23,Female,White,United States,Full-Time,No
1326,188,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,24,Male,White,United States,Unemployed (and job seeking),Yes
1327,451,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,62,Male,White,United States,Unemployed (and job seeking),No
1328,377,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,50,Female,White,United States,Full-Time,No
1329,180,main_study,Yes,No,0,Varied,3,4,2,1,0,0,0,34,Male,White,United States,Unemployed (and job seeking),No
1330,244,main_study,Yes,Not sure,0,Varied,3,3,3,0,0,0,0,30,Female,White,United States,Full-Time,No
1331,200,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,65,Female,White,United States,Full-Time,No
1332,461,main_study,Yes,Yes,1,Varied,2,1,5,-1,0,0,0,24,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1333,192,main_study,Yes,Yes,1,Varied,3,3,4,0,0,0,0,44,Female,Asian,United States,Full-Time,No
1334,232,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,34,Male,White,United States,Unemployed (and job seeking),No
1335,622,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,51,Female,Other,United States,Part-Time,No
1336,353,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,24,Male,White,United States,Part-Time,Yes
1337,212,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,25,Male,White,United States,Unemployed (and job seeking),No
1338,213,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,47,Female,White,United States,Part-Time,No
1339,445,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,62,Male,Mixed,United States,Full-Time,No
1340,200,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,28,Male,White,United States,Unemployed (and job seeking),No
1341,170,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,38,Female,White,United States,Full-Time,No
1342,205,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,53,Male,White,United States,DATA_EXPIRED,No
1343,334,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,55,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1344,299,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,32,Male,White,United States,Unemployed (and job seeking),No
1345,314,main_study,Yes,Yes,1,Varied,3,2,2,-1,0,0,0,53,Female,Asian,United States,Part-Time,No
1346,139,main_study,Yes,Yes,1,Varied,1,1,5,0,0,1,0,20,Male,White,United States,Unemployed (and job seeking),No
1347,1037,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,47,Female,Prefer not to say,United States,Part-Time,No
1348,190,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,22,Female,White,United States,Unemployed (and job seeking),Yes
1349,297,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,39,Male,Asian,United States,Full-Time,No
1350,427,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,34,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1351,186,main_study,Yes,Yes,1,Not sure,2,4,2,2,0,0,1,22,Female,White,United States,Unemployed (and job seeking),Yes
1352,285,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,52,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes
1353,225,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,31,Male,Asian,United States,Full-Time,No
1354,443,main_study,Yes,No,0,Varied,4,5,1,1,0,1,0,33,Female,Other,United States,Full-Time,No
1355,342,main_study,Yes,Yes,1,Stayed the same,2,3,3,1,0,0,1,53,Female,Black,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1356,209,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,22,Female,Asian,United States,Unemployed (and job seeking),Yes
1357,330,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,27,Male,Asian,United States,Unemployed (and job seeking),No
1358,315,main_study,Yes,No,0,Varied,3,5,1,2,0,0,0,46,Female,Black,United States,Unemployed (and job seeking),No
1359,510,main_study,Yes,No,0,Varied,4,2,4,-2,0,0,0,40,Male,White,United States,Full-Time,No
1360,413,main_study,Yes,No,0,Varied,4,4,2,0,0,0,0,59,Female,White,United States,Full-Time,No
1361,147,main_study,Yes,No,0,Varied,2,3,3,1,0,0,0,35,Female,White,United States,Full-Time,No
1362,610,main_study,Yes,Yes,1,Varied,2,4,3,2,0,0,0,32,Male,Asian,United States,Unemployed (and job seeking),No
1363,237,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,33,Male,Mixed,United States,Full-Time,No
1364,197,main_study,Yes,Not sure,0,Stayed the same,3,2,3,-1,0,0,1,34,Male,Other,United States,Full-Time,No
1365,189,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,34,Male,White,United States,Part-Time,No
1366,473,main_study,Yes,No,0,Varied,2,3,2,1,0,0,0,60,Female,White,United States,Other,No
1367,261,main_study,Yes,Yes,1,Varied,3,3,3,0,0,0,0,20,Female,Asian,United States,Unemployed (and job seeking),Yes
1368,307,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,48,Female,White,United States,Part-Time,No
1369,204,main_study,Yes,Yes,1,Varied,2,3,2,1,0,0,0,38,Female,White,United States,Full-Time,No
1370,291,main_study,Yes,Not sure,0,Varied,4,4,1,0,0,0,0,24,Male,White,United States,Unemployed (and job seeking),Yes
1371,394,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,37,Female,Black,United States,Unemployed (and job seeking),Yes
1372,156,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,22,Female,White,United States,Unemployed (and job seeking),Yes
1373,382,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,31,Female,White,United States,Part-Time,No
1374,866,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,36,Male,Asian,United States,Full-Time,Yes
1375,522,main_study,Yes,Yes,1,Varied,2,1,4,-1,0,0,0,45,Female,White,United States,Part-Time,No
1376,220,main_study,Yes,Yes,1,Varied,1,1,2,0,0,0,0,41,Female,Mixed,United States,Unemployed (and job seeking),No
1377,393,main_study,Yes,No,0,Varied,3,3,3,0,1,0,0,37,Female,White,United States,Full-Time,Yes
1378,668,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,57,Male,Black,United States,Other,No
1379,349,main_study,Yes,Not sure,0,Varied,2,3,3,1,0,0,0,37,Female,White,United States,Unemployed (and job seeking),No
1380,261,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,34,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",No
1381,588,main_study,Yes,Yes,1,Varied,3,4,3,1,1,0,0,24,Female,White,United States,Unemployed (and job seeking),No
1382,177,main_study,Yes,Yes,1,Varied,3,3,2,0,0,0,0,21,Female,White,United States,Unemployed (and job seeking),Yes
1383,2779,main_study,Yes,No,0,Varied,1,1,5,0,0,0,0,31,Female,White,United States,Full-Time,No
1384,274,main_study,Yes,Yes,1,Not sure,2,3,3,1,0,0,1,42,Female,White,United States,Part-Time,Yes
1385,197,main_study,Yes,Yes,1,Varied,2,4,2,2,0,0,0,44,Male,White,United States,Unemployed (and job seeking),No
1386,293,main_study,Yes,Yes,1,Varied,4,4,2,0,0,0,0,36,Male,Asian,United States,Full-Time,Yes
1387,204,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,18,Male,White,United States,Unemployed (and job seeking),Yes
1388,486,main_study,Yes,Yes,1,Varied,3,4,1,1,0,0,0,38,Female,Asian,United States,Full-Time,No
1389,184,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,39,Male,White,United States,Unemployed (and job seeking),No
1390,201,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,27,Female,Asian,United States,Unemployed (and job seeking),No
1391,434,main_study,Yes,Yes,1,Varied,4,4,1,0,0,0,0,23,Male,Black,United States,Unemployed (and job seeking),Yes
1392,277,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,26,Female,Black,United States,Unemployed (and job seeking),No
1393,268,main_study,Yes,Yes,1,Varied,3,4,3,1,0,0,0,28,Male,Other,United States,Due to start a new job within the next month,No
1394,759,main_study,Yes,No,0,Varied,2,3,3,1,0,0,0,21,Female,Mixed,United States,Unemployed (and job seeking),Yes
1395,187,main_study,Yes,Yes,1,Varied,3,2,1,-1,0,0,0,39,Female,Black,United States,Part-Time,No
1396,152,main_study,Yes,No,0,Varied,1,2,3,1,0,0,0,23,Male,Asian,United States,Unemployed (and job seeking),Yes
1397,259,main_study,Yes,No,0,Varied,5,5,1,0,0,0,0,40,Male,White,United States,Full-Time,No
1398,380,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,41,Female,White,United States,Part-Time,No
1399,644,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,18,Female,Black,United States,Unemployed (and job seeking),No
1400,360,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,26,Female,Black,United States,Full-Time,No
1401,241,main_study,Yes,Yes,1,Varied,3,4,2,1,0,0,0,33,Female,Other,United States,Full-Time,No
1402,142,main_study,Yes,Yes,1,Varied,4,4,3,0,0,0,0,25,Male,White,United States,Full-Time,No
1403,285,main_study,Yes,Yes,1,Varied,4,5,1,1,0,0,0,64,Male,White,United States,Full-Time,No
1404,300,main_study,Yes,Yes,1,Varied,1,1,4,0,0,0,0,59,Female,White,United States,Full-Time,No
1405,452,main_study,Yes,No,0,Stayed the same,3,3,2,0,0,0,1,34,Female,White,United States,Full-Time,No
1406,304,main_study,Yes,Yes,1,Varied,4,3,2,-1,0,0,0,45,Male,White,United States,Full-Time,No
1407,450,main_study,Yes,Yes,1,Not sure,2,2,4,0,0,0,1,24,Female,White,United States,Unemployed (and job seeking),Yes
1408,212,main_study,Yes,Yes,1,Varied,2,3,3,1,0,0,0,48,Female,Mixed,United States,Unemployed (and job seeking),Yes
1409,373,main_study,Yes,Not sure,0,Varied,3,4,2,1,0,0,0,28,Female,Mixed,United States,Unemployed (and job seeking),No
1410,277,main_study,Yes,Not sure,0,Varied,2,2,3,0,0,0,0,28,Male,Asian,United States,Unemployed (and job seeking),Yes
1411,173,main_study,Yes,Yes,1,Varied,2,2,4,0,0,0,0,43,Female,White,United States,Unemployed (and job seeking),No
